bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr2	55689934	304940555	56279824	589890	1258	0.392386050982
chr2	56279824	305530445	56880285	600461	1258	0.381816001679
chr2	56880285	306130906	57496927	616642	1258	0.357831030272
chr2	57496927	306747548	58095997	599070	1258	0.353123419428
chr2	58095997	307346618	58719849	623852	1258	0.361216504529
chr2	58719849	307970470	59277196	557347	1258	0.374792768611
chr2	59277196	308527817	59833440	556244	1258	0.377080243418
chr2	59833440	309084061	60410410	576970	1258	0.396564125407
chr2	60410410	309661031	60956894	546484	1258	0.43353797451
chr2	60956894	310207515	61522660	565766	1258	0.406343954313
chr2	61522660	310773281	62053054	530394	1258	0.418425890138
chr2	62053054	311303675	62615176	562122	1258	0.426799828507
chr2	62615176	311865797	63221457	606281	1258	0.391144714836
chr2	63221457	312472078	63820759	599302	1258	0.375145794364
chr2	63820759	313071380	64423569	602810	1258	0.385606765636
chr2	64423569	313674190	64994599	571030	1258	0.421521773774
chr2	64994599	314245220	65543779	549180	1258	0.442478891294
chr2	65543779	314794400	66101790	558011	1258	0.428397597184
chr2	66101790	315352411	66697548	595758	1258	0.400358198533
chr2	66697548	315948169	67265838	568290	1258	0.382224951653
chr2	67265838	316516459	67848337	582499	1258	0.377196566524
chr2	67848337	317098958	68392551	544214	1258	0.404711373262
chr2	68392551	317643172	68972957	580406	1258	0.390875713077
chr2	68972957	318223578	69528375	555418	1258	0.414775151732
chr2	69528375	318778996	70067962	539587	1258	0.419066028155
chr2	70067962	319318583	70593994	526032	1258	0.441565453118
chr2	70593994	319844615	71175359	581365	1258	0.444859176491
chr2	71175359	320425980	71778933	603574	1258	0.435182040343
chr2	71778933	321029554	72343811	564878	1258	0.466044940598
chr2	72343811	321594432	72955479	611668	1258	0.383416521027
chr2	72955479	322206100	73540396	584917	1258	0.464853193097
chr2	73540396	322791017	74152366	611970	1258	0.411727026281
chr2	74152366	323402987	74708752	556386	1258	0.464230832137
chr2	74708752	323959373	75258059	549307	1258	0.443796558579
chr2	75258059	324508680	75826330	568271	1258	0.398432440803
chr2	75826330	325076951	76403328	576998	1258	0.376395799646
chr2	76403328	325653949	77032653	629325	1258	0.363603283513
chr2	77032653	326283274	77636037	603384	1258	0.347398427207
chr2	77636037	326886658	78252795	616758	1258	0.351419273979
chr2	78252795	327503416	78869018	616223	1258	0.34591804279
chr2	78869018	328119639	79469514	600496	1258	0.381287500187
chr2	79469514	328720135	80054102	584588	1258	0.376216452927
chr2	80054102	329304723	80597222	543120	1258	0.397064374237
chr2	80597222	329847843	81155851	558629	1258	0.378279003992
chr2	81155851	330406472	81782660	626809	1258	0.354710358801
chr2	81782660	331033281	82365361	582701	1258	0.359003401396
chr2	82365361	331615982	82941148	575787	1258	0.347357013345
chr2	82941148	332191769	83528804	587656	1258	0.358127274924
chr2	83528804	332779425	84124822	596018	1258	0.35479238078
chr2	84124822	333375443	84699453	574631	1258	0.387033788581
chr2	84699453	333950074	85260866	561413	1258	0.409939901748
chr2	85260866	334511487	85802154	541288	1258	0.465821400398
chr2	85802154	335052775	86357516	555362	1258	0.471435799648
chr2	86357516	335608137	86919683	562167	1258	0.416176303169
chr2	86919683	336170304	88544454	1624771	1258	0.425533982062
chr2	88544454	337795075	89106390	561936	1258	0.421315912638
chr2	89106390	338357011	92124494	3018104	1258	0.413489280341
chr2	92124494	341375115	95948579	3824085	1258	0.424351341972
chr2	95948579	345199200	96875805	927226	1258	0.4462725956
chr2	96875805	346126426	97419850	544045	1258	0.471329630215
chr2	97419850	346670471	98400297	980447	1258	0.442108097523
chr2	98400297	347650918	98991897	591600	1258	0.409581795839
chr2	98991897	348242518	99538681	546784	1258	0.444308091846
chr2	99538681	348789302	100123046	584365	1258	0.3984249597
chr2	100123046	349373667	100661606	538560	1258	0.417820822525
chr2	100661606	349912227	101201265	539659	1258	0.43113071193
chr2	101201265	350451886	101708950	507685	1258	0.450672265928
chr2	101708950	350959571	102235141	526191	1258	0.436137379512
chr2	102235141	351485762	102776302	541161	1258	0.425573118586
chr2	102776302	352026923	103325536	549234	1258	0.399634036432
chr2	103325536	352576157	103901571	576035	1258	0.38315834427
chr2	103901571	353152192	104467386	565815	1258	0.359235157719
chr2	104467386	353718007	105029864	562478	1258	0.364714060436
chr2	105029864	354280485	105598037	568173	1258	0.414005216712
chr2	105598037	354848658	106135999	537962	1258	0.425534841616
chr2	106135999	355386620	106669359	533360	1258	0.437969780318
chr2	106669359	355919980	107343091	673732	1258	0.424923523117
chr2	107343091	356593712	107893954	550863	1258	0.395456954893
chr2	107893954	357144575	108466505	572551	1258	0.383226327041
chr2	108466505	357717126	109085382	618877	1258	0.392440836482
chr2	109085382	358336003	109697479	612097	1258	0.421922633304
chr2	109697479	358948100	110357847	660368	1258	0.47558785344
chr2	110357847	359608468	111632789	1274942	1258	0.434683746646
chr2	111632789	360883410	112495681	862892	1258	0.438493532802
chr2	112495681	361746302	113244672	748991	1258	0.415103232077
chr2	113244672	362495293	113782978	538306	1258	0.433447828098
chr2	113782978	363033599	114569933	786955	1258	0.439428633875
chr2	114569933	363820554	115165523	595590	1258	0.396221568157
chr2	115165523	364416144	115733027	567504	1258	0.377679491811
chr2	115733027	364983648	116349361	616334	1258	0.363553911428
chr2	116349361	365599982	116953930	604569	1258	0.361734786708
chr2	116953930	366204551	117542463	588533	1258	0.360725123782
chr2	117542463	366793084	118146689	604226	1258	0.368197713773
chr2	118146689	367397310	118751721	605032	1258	0.404057299354
chr2	118751721	368002342	119305954	554233	1258	0.408498937272
chr2	119305954	368556575	119877616	571662	1258	0.437796394029
chr2	119877616	369128237	120420782	543166	1258	0.453593462048
chr2	120420782	369671403	121003470	582688	1258	0.404536553805
chr2	121003470	370254091	121555338	551868	1258	0.504425869183
chr2	121555338	370805959	122084366	529028	1258	0.497532271388
chr2	122084366	371334987	122632279	547913	1258	0.42577119767
chr2	122632279	371882900	123184762	552483	1258	0.425000543002
chr2	123184762	372435383	123761757	576995	1258	0.371931521189
chr2	123761757	373012378	124336117	574360	1258	0.352013803166
chr2	124336117	373586738	124920165	584048	1258	0.372097204173
chr2	124920165	374170786	125485984	565819	1258	0.390666643102
chr2	125485984	374736605	126055293	569309	1258	0.371670970122
chr2	126055293	375305914	126634859	579566	1258	0.369782958657
chr2	126634859	375885480	127207216	572357	1258	0.37555865385
chr2	127207216	376457837	127772659	565443	1258	0.435479021795
chr2	127772659	377023280	128329532	556873	1258	0.459265471184
chr2	128329532	377580153	128873583	544051	1258	0.45984023586
chr2	128873583	378124204	129409797	536214	1258	0.483899182231
chr2	129409797	378660418	129961861	552064	1258	0.420526568429
chr2	129961861	379212482	130498567	536706	1258	0.418032557802
chr2	130498567	379749188	131456724	958157	1258	0.454508546607
chr2	131456724	380707345	132158932	702208	1258	0.450142336541
chr2	132158932	381409553	133132153	973221	1258	0.409630074125
chr2	133132153	382382774	133672700	540547	1258	0.41601300902
chr2	133672700	382923321	134220132	547432	1258	0.388977281238
chr2	134220132	383470753	134774079	553947	1258	0.407897492183
chr2	134774079	384024700	135317462	543383	1258	0.43345773891
chr2	135317462	384568083	135895833	578371	1258	0.410014661844
chr2	135895833	385146454	136482313	586480	1258	0.386491634
chr2	136482313	385732934	137044060	561747	1258	0.421244045373
chr2	137044060	386294681	137584706	540646	1258	0.405046176156
chr2	137584706	386835327	138149607	564901	1258	0.379327741803
chr2	138149607	387400228	138727301	577694	1258	0.373591601104
chr2	138727301	387977922	139292956	565655	1258	0.37527578599
chr2	139292956	388543577	139862125	569169	1258	0.376080959994
chr2	139862125	389112746	140437387	575262	1258	0.359499915691
chr2	140437387	389688008	141002525	565138	1258	0.358292384705
chr2	141002525	390253146	141634284	631759	1258	0.344100607826
chr2	141634284	390884905	142255739	621455	1258	0.35113990371
chr2	142255739	391506360	142829609	573870	1258	0.350324376036
chr2	142829609	392080230	143455534	625925	1258	0.356177886843
chr2	143455534	392706155	144044474	588940	1258	0.366226837663
chr2	144044474	393295095	144598984	554510	1258	0.370007087326
chr2	144598984	393849605	145179980	580996	1258	0.375507963036
chr2	145179980	394430601	145770102	590122	1258	0.372766355489
chr2	145770102	395020723	146325052	554950	1258	0.358390200216
chr2	146325052	395575673	146925227	600175	1258	0.354472688012
chr2	146925227	396175848	147502789	577562	1258	0.351296741654
chr2	147502789	396753410	148092367	589578	1258	0.371624498159
chr2	148092367	397342988	148674797	582430	1258	0.383315791914
chr2	148674797	397925418	149301491	626694	1258	0.366516407503
chr2	149301491	398552112	149947431	645940	1258	0.409346431208
chr2	149947431	399198052	150526092	578661	1258	0.392683466341
chr2	150526092	399776713	151104308	578216	1258	0.376457281609
chr2	151104308	400354929	151651171	546863	1258	0.380979548846
chr2	151651171	400901792	152208728	557557	1258	0.392448857339
chr2	152208728	401459349	152796153	587425	1258	0.391084153578
chr2	152796153	402046774	153368582	572429	1258	0.409127753612
chr2	153368582	402619203	153948971	580389	1258	0.384002136494
chr2	153948971	403199592	154562094	613123	1258	0.372683176649
chr2	154562094	403812715	155162704	600610	1258	0.355837638671
chr2	155162704	404413325	155768833	606129	1258	0.355730618844
chr2	155768833	405019454	156375221	606388	1258	0.342044463208
chr2	156375221	405625842	156984179	608958	1258	0.350402900688
chr2	156984179	406234800	157569056	584877	1258	0.378843109161
chr2	157569056	406819677	158178412	609356	1258	0.366235228282
chr2	158178412	407429033	158778884	600472	1258	0.386098958654
chr2	158778884	408029505	159388874	609990	1258	0.388628684686
chr2	159388874	408639495	159938870	549996	1258	0.415671358207
chr2	159938870	409189491	160513160	574290	1258	0.388844679788
chr2	160513160	409763781	161096636	583476	1258	0.392269104009
chr2	161096636	410347257	161673426	576790	1258	0.388000159503
chr2	161673426	410924047	162291296	617870	1258	0.378269897762
chr2	162291296	411541917	162916658	625362	1258	0.362154460689
chr2	162916658	412167279	163538414	621756	1258	0.363367038891
chr2	163538414	412789035	164150474	612060	1258	0.353731082359
chr2	164150474	413401095	164721289	570815	1258	0.36224983182
chr2	164721289	413971910	165331839	610550	1258	0.362000881171
chr2	165331839	414582460	165945575	613736	1258	0.367769907957
chr2	165945575	415196196	166541926	596351	1258	0.360768472312
chr2	166541926	415792547	167143891	601965	1258	0.362997245692
chr2	167143891	416394512	167743033	599142	1258	0.355908355768
chr2	167743033	416993654	168354119	611086	1258	0.364167458971
chr2	168354119	417604740	168940671	586552	1258	0.383580000443
chr2	168940671	418191292	169501089	560418	1258	0.396969053512
chr2	169501089	418751710	170068683	567594	1258	0.393150045367
chr2	170068683	419319304	170662550	593867	1258	0.396896279981
chr2	170662550	419913171	171244631	582081	1258	0.385815056985
chr2	171244631	420495252	171806794	562163	1258	0.417669932618
chr2	171806794	421057415	172368812	562018	1258	0.393958211377
chr2	172368812	421619433	172947412	578600	1258	0.400866918654
chr2	172947412	422198033	173524202	576790	1258	0.428611056691
chr2	173524202	422774823	174071031	546829	1258	0.399877475632
chr2	174071031	423321652	174638921	567890	1258	0.411642375033
chr2	174638921	423889542	175255237	616316	1258	0.401170177036
chr2	175255237	424505858	175819367	564130	1258	0.406125527581
chr2	175819367	425069988	176392063	572696	1258	0.385161787123
chr2	176392063	425642684	177016896	624833	1258	0.406117464799
chr2	177016896	426267517	177596575	579679	1258	0.394329630141
chr2	177596575	426847196	178148635	552060	1258	0.397445209859
chr2	178148635	427399256	178705316	556681	1258	0.391232337313
chr2	178705316	427955937	179293754	588438	1258	0.38990447608
chr2	179293754	428544375	179888286	594532	1258	0.379260697051
chr2	179888286	429138907	180485854	597568	1258	0.37521524711
chr2	180485854	429736475	181076406	590552	1258	0.368835650653
chr2	181076406	430327027	181642673	566267	1258	0.363947812696
chr2	181642673	430893294	182236441	593768	1258	0.357799076745
chr2	182236441	431487062	182813139	576698	1258	0.372573907706
chr2	182813139	432063760	183402569	589430	1258	0.365842651642
chr2	183402569	432653190	184002041	599472	1258	0.377324750239
chr2	184002041	433252662	184610287	608246	1258	0.368957019106
chr2	184610287	433860908	185231588	621301	1258	0.35075534925
chr2	185231588	434482209	185809883	578295	1258	0.340057686721
chr2	185809883	435060504	186435675	625792	1258	0.342960052286
chr2	186435675	435686296	187075352	639677	1258	0.349042799659
chr2	187075352	436325973	187662427	587075	1258	0.369224768173
chr2	187662427	436913048	188252249	589822	1258	0.363020770638
chr2	188252249	437502870	188891060	638811	1258	0.354694338867
chr2	188891060	438141681	189500436	609376	1258	0.357849081931
chr2	189500436	438751057	190084581	584145	1258	0.350316530456
chr2	190084581	439335202	190701018	616437	1258	0.372694415335
chr2	190701018	439951639	191288334	587316	1258	0.38181084491
chr2	191288334	440538955	191887945	599611	1258	0.392707284044
chr2	191887945	441138566	192449746	561801	1258	0.395326111335
chr2	192449746	441700367	193043191	593445	1258	0.377090754677
chr2	193043191	442293812	193646291	603100	1258	0.349578263011
chr2	193646291	442896912	194283056	636765	1258	0.337577697302
chr2	194283056	443533677	194925061	642005	1258	0.341635436429
chr2	194925061	444175682	195531478	606417	1258	0.341107948643
chr2	195531478	444782099	196128993	597515	1258	0.348236699938
chr2	196128993	445379614	196723166	594173	1258	0.381608754338
chr2	196723166	445973787	197257660	534494	1258	0.383079355279
chr2	197257660	446508281	197859112	601452	1258	0.383160446452
chr2	197859112	447109733	198410239	551127	1258	0.411677505044
chr2	198410239	447660860	198997098	586859	1258	0.385326994513
chr2	198997098	448247719	199560359	563261	1258	0.367390308595
chr2	199560359	448810980	200104372	544013	1258	0.364317830056
chr2	200104372	449354993	200669399	565027	1258	0.393598193364
chr2	200669399	449920020	201226702	557303	1258	0.396334854945
chr2	201226702	450477323	201781621	554919	1258	0.411194406401
chr2	201781621	451032242	202401686	620065	1258	0.407108275571
chr2	202401686	451652307	202977079	575393	1258	0.416488527861
chr2	202977079	452227700	203535170	558091	1258	0.423847681028
chr2	203535170	452785791	204107509	572339	1258	0.389628542475
chr2	204107509	453358130	204652006	544497	1258	0.40920811463
chr2	204652006	453902627	205188904	536898	1258	0.405953447483
chr2	205188904	454439525	205742053	553149	1258	0.380081352255
chr2	205742053	454992674	206301829	559776	1258	0.372074951275
chr2	206301829	455552450	206845200	543371	1258	0.429219761048
chr2	206845200	456095821	207388626	543426	1258	0.41118310279
chr2	207388626	456639247	207965699	577073	1258	0.392670610702
chr2	207965699	457216320	208527497	561798	1258	0.40732895573
chr2	208527497	457778118	209095601	568104	1258	0.426181779777
chr2	209095601	458346222	209727061	631460	1258	0.376726353647
chr2	209727061	458977682	210326321	599260	1258	0.364505616084
chr2	210326321	459576942	210902447	576126	1258	0.369269275698
chr2	210902447	460153068	211507056	604609	1258	0.370572765915
chr2	211507056	460757677	212142527	635471	1258	0.3588482262
chr2	212142527	461393148	212716939	574412	1258	0.355119051971
chr2	212716939	461967560	213314809	597870	1258	0.342194219154
chr2	213314809	462565430	213907892	593083	1258	0.365470995677
chr2	213907892	463158513	214523236	615344	1258	0.359738033136
chr2	214523236	463773857	215135889	612653	1258	0.355402886458
chr2	215135889	464386510	215717879	581990	1258	0.373732583494
chr2	215717879	464968500	216283282	565403	1258	0.38805349803
chr2	216283282	465533903	216852172	568890	1258	0.397260635166
chr2	216852172	466102793	217389897	537725	1258	0.428139982073
